index,Date,Country,Status,AQI
3324,2022-08-13,Lithuania,Good,47.0
3325,2022-08-13,Luxembourg,Moderate,56.0
3326,2022-08-13,Macao,Good,34.0
3327,2022-08-13,Macedonia,Good,48.0
3328,2022-08-13,Madagascar,Good,34.0
3329,2022-08-13,Malaysia,Moderate,68.0
3330,2022-08-13,Malta,Good,35.0
3331,2022-08-13,Martinique,Good,46.0
3332,2022-08-13,Mexico,Moderate,95.0
3333,2022-08-13,Moldova,Good,33.0
3334,2022-08-13,Monaco,Good,27.0
3335,2022-08-13,Mongolia,Moderate,53.0
3336,2022-08-13,Montenegro,Good,44.0
3337,2022-08-13,Myanmar,Good,25.0
3338,2022-08-13,Nepal,Moderate,58.0
3339,2022-08-13,Netherlands,Moderate,62.0
3340,2022-08-13,New Caledonia,Good,21.0
3341,2022-08-13,New Zealand,Moderate,64.0
3342,2022-08-13,Nigeria,Unhealthy for Sensitive Groups,105.0
3343,2022-08-13,Norway,Good,25.0
3344,2022-08-13,Pakistan,Moderate,91.0
3345,2022-08-13,Palestinian Territory,Good,49.0
3346,2022-08-13,Peru,Unhealthy for Sensitive Groups,125.0
3347,2022-08-13,Philippines,Moderate,83.0
3348,2022-08-13,Poland,Moderate,53.0
3349,2022-08-13,Portugal,Good,35.0
3350,2022-08-13,Puerto Rico,Good,4.0
3351,2022-08-13,Qatar,Unhealthy,183.0
3352,2022-08-13,Reunion,Good,23.0
3353,2022-08-13,Romania,Moderate,75.0
3354,2022-08-13,Russia,Unhealthy for Sensitive Groups,138.0
3355,2022-08-13,San Marino,Good,42.0
3356,2022-08-13,Senegal,Good,33.0
3357,2022-08-13,Serbia,Moderate,67.0
3358,2022-08-13,Singapore,Moderate,68.0
3359,2022-08-13,Slovakia,Moderate,53.0
3360,2022-08-13,Slovenia,Good,33.0
3361,2022-08-13,South Africa,Moderate,83.0
3362,2022-08-13,South Korea,Moderate,76.0
3363,2022-08-13,Spain,Moderate,79.0
3364,2022-08-13,Sri Lanka,Good,38.0
3365,2022-08-13,Sudan,Moderate,91.0
3366,2022-08-13,Sweden,Good,24.0
3367,2022-08-13,Switzerland,Good,48.0
3368,2022-08-13,Taiwan,Moderate,56.0
3369,2022-08-13,Tajikistan,Moderate,82.0
3370,2022-08-13,Thailand,Moderate,94.0
3371,2022-08-13,Togo,Moderate,87.0
3372,2022-08-13,Trinidad and Tobago,Good,24.0
3373,2022-08-13,Turkey,Moderate,77.0
3374,2022-08-13,Turkmenistan,Good,25.0
3375,2022-08-13,Uganda,Unhealthy for Sensitive Groups,147.0
3376,2022-08-13,Ukraine,Moderate,77.0
3377,2022-08-13,United Arab Emirates,Unhealthy,218.0
3378,2022-08-13,United Kingdom of Great Britain and Northern Ireland,Moderate,84.0
3379,2022-08-13,United States of America,Moderate,71.0
3380,2022-08-13,Uzbekistan,Moderate,69.0
3381,2022-08-13,Vatican,Good,42.0
3382,2022-08-13,Venezuela,Good,4.0
3383,2022-08-13,Vietnam,Moderate,87.0
3384,2022-08-13,Zambia,Hazardous,343.0
3385,2022-08-14,Albania,Good,13.0
3386,2022-08-14,Algeria,Moderate,65.0
3387,2022-08-14,Andorra,Good,49.0
3388,2022-08-14,Angola,Moderate,65.0
3389,2022-08-14,Argentina,Good,47.0
3390,2022-08-14,Armenia,Moderate,57.0
3391,2022-08-14,Australia,Good,31.0
3392,2022-08-14,Austria,Good,37.0
3393,2022-08-14,Azerbaijan,Moderate,58.0
3394,2022-08-14,Bahrain,Unhealthy,160.0
3395,2022-08-14,Bangladesh,Unhealthy for Sensitive Groups,141.0
3396,2022-08-14,Belarus,Good,48.0
3397,2022-08-14,Belgium,Good,41.0
3398,2022-08-14,Belize,Good,12.0
3399,2022-08-14,Bermuda,Good,4.0
3400,2022-08-14,Bolivia,Moderate,50.0
3401,2022-08-14,Bosnia and Herzegovina,Moderate,85.0
3402,2022-08-14,Brazil,Moderate,72.0
3403,2022-08-14,Brunei,Good,11.0
3404,2022-08-14,Bulgaria,Good,30.0
3405,2022-08-14,Burkina Faso,Moderate,60.0
3406,2022-08-14,Cambodia,Good,15.0
3407,2022-08-14,Canada,Moderate,52.0
3408,2022-08-14,Cape Verde,Good,26.0
3409,2022-08-14,Cayman Islands,Good,1.0
3410,2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139.0
3411,2022-08-14,Chad,Moderate,55.0
3412,2022-08-14,Chile,Moderate,98.0
3413,2022-08-14,China,Unhealthy,154.0
3414,2022-08-14,Colombia,Moderate,58.0
3415,2022-08-14,Costa Rica,Good,47.0
3416,2022-08-14,Croatia,Good,35.0
3417,2022-08-14,Cyprus,Moderate,63.0
3418,2022-08-14,Czech Republic,Moderate,63.0
3419,2022-08-14,Denmark,Good,20.0
3420,2022-08-14,Dominican Republic,Good,13.0
3421,2022-08-14,Ecuador,Moderate,68.0
3422,2022-08-14,Egypt,Moderate,86.0
3423,2022-08-14,El Salvador,Moderate,74.0
3424,2022-08-14,Estonia,Good,35.0
3425,2022-08-14,Ethiopia,Unhealthy for Sensitive Groups,100.0
3426,2022-08-14,Finland,Good,24.0
3427,2022-08-14,France,Moderate,65.0
3428,2022-08-14,French Guiana,Good,17.0
3429,2022-08-14,Gabon,Unhealthy for Sensitive Groups,136.0
3430,2022-08-14,Gambia,Good,21.0
3431,2022-08-14,Georgia,Moderate,62.0
3432,2022-08-14,Germany,Moderate,62.0
3433,2022-08-14,Ghana,Moderate,76.0
3434,2022-08-14,Gibraltar,Good,31.0
3435,2022-08-14,Greece,Good,41.0
3436,2022-08-14,Grenada,Good,13.0
3437,2022-08-14,Guadeloupe,Good,15.0
3438,2022-08-14,Guam,Good,1.0
3439,2022-08-14,Guatemala,Good,29.0
3440,2022-08-14,Honduras,Good,3.0
3441,2022-08-14,Hong Kong,Good,30.0
3442,2022-08-14,Hungary,Moderate,51.0
3443,2022-08-14,Iceland,Good,28.0
3444,2022-08-14,India,Unhealthy,162.0
3445,2022-08-14,Indonesia,Moderate,93.0
3446,2022-08-14,Iran,Unhealthy for Sensitive Groups,148.0
3447,2022-08-14,Iraq,Unhealthy for Sensitive Groups,129.0
3448,2022-08-14,Ireland,Moderate,55.0
3449,2022-08-14,Israel,Moderate,67.0
3450,2022-08-14,Italy,Moderate,61.0
3451,2022-08-14,Ivory Coast,Moderate,53.0
3452,2022-08-14,Japan,Moderate,74.0
3453,2022-08-14,Jersey,Good,24.0
3454,2022-08-14,Jordan,Good,35.0
3455,2022-08-14,Kazakhstan,Moderate,81.0
3456,2022-08-14,Kenya,Moderate,95.0
3457,2022-08-14,Kosovo,Good,39.0
3458,2022-08-14,Kuwait,Unhealthy,185.0
3459,2022-08-14,Kyrgyzstan,Moderate,78.0
3460,2022-08-14,Laos,Good,28.0
3461,2022-08-14,Latvia,Good,25.0
3462,2022-08-14,Lebanon,Moderate,76.0
3463,2022-08-14,Liberia,Moderate,61.0
3464,2022-08-14,Liechtenstein,Moderate,50.0
3465,2022-08-14,Lithuania,Moderate,54.0
3466,2022-08-14,Luxembourg,Good,45.0
3467,2022-08-14,Macao,Good,23.0
3468,2022-08-14,Macedonia,Good,34.0
3469,2022-08-14,Madagascar,Good,47.0
3470,2022-08-14,Malaysia,Moderate,65.0
3471,2022-08-14,Malta,Good,42.0
3472,2022-08-14,Martinique,Good,32.0
3473,2022-08-14,Mexico,Moderate,72.0
3474,2022-08-14,Moldova,Good,26.0
3475,2022-08-14,Monaco,Good,24.0
3476,2022-08-14,Mongolia,Moderate,75.0
3477,2022-08-14,Montenegro,Good,38.0
3478,2022-08-14,Myanmar,Good,27.0
3479,2022-08-14,Nepal,Good,26.0
3480,2022-08-14,Netherlands,Moderate,61.0
3481,2022-08-14,New Caledonia,Good,25.0
3482,2022-08-14,New Zealand,Moderate,51.0
3483,2022-08-14,Nigeria,Unhealthy for Sensitive Groups,105.0
3484,2022-08-14,Norway,Good,36.0
3485,2022-08-14,Pakistan,Moderate,91.0
3486,2022-08-14,Palestinian Territory,Good,48.0
3487,2022-08-14,Peru,Unhealthy for Sensitive Groups,139.0
3488,2022-08-14,Philippines,Moderate,83.0
3489,2022-08-14,Poland,Moderate,58.0
3490,2022-08-14,Portugal,Good,30.0
3491,2022-08-14,Puerto Rico,Good,11.0
3492,2022-08-14,Qatar,Unhealthy,183.0
3493,2022-08-14,Reunion,Good,24.0
3494,2022-08-14,Romania,Moderate,64.0
3495,2022-08-14,Russia,Unhealthy for Sensitive Groups,109.0
3496,2022-08-14,San Marino,Good,45.0
3497,2022-08-14,Senegal,Good,33.0
3498,2022-08-14,Serbia,Moderate,75.0
3499,2022-08-14,Singapore,Good,31.0
3500,2022-08-14,Slovakia,Moderate,53.0
3501,2022-08-14,Slovenia,Good,34.0
3502,2022-08-14,South Africa,Moderate,83.0
3503,2022-08-14,South Korea,Moderate,69.0
3504,2022-08-14,Spain,Moderate,75.0
3505,2022-08-14,Sri Lanka,Good,44.0
3506,2022-08-14,Sudan,Moderate,99.0
3507,2022-08-14,Sweden,Good,30.0
3508,2022-08-14,Switzerland,Moderate,50.0
3509,2022-08-14,Taiwan,Moderate,62.0
3510,2022-08-14,Tajikistan,Moderate,84.0
3511,2022-08-14,Thailand,Unhealthy for Sensitive Groups,128.0
3512,2022-08-14,Togo,Moderate,75.0
3513,2022-08-14,Trinidad and Tobago,Good,25.0
3514,2022-08-14,Turkey,Moderate,78.0
3515,2022-08-14,Turkmenistan,Good,34.0
3516,2022-08-14,Uganda,Unhealthy for Sensitive Groups,131.0
3517,2022-08-14,Ukraine,Moderate,66.0
3518,2022-08-14,United Arab Emirates,Hazardous,862.0
3519,2022-08-14,United Kingdom of Great Britain and Northern Ireland,Moderate,79.0
3520,2022-08-14,United States of America,Moderate,76.0
3521,2022-08-14,Uzbekistan,Moderate,89.0
3522,2022-08-14,Vatican,Good,33.0
3523,2022-08-14,Venezuela,Good,10.0
3524,2022-08-14,Vietnam,Moderate,52.0
3525,2022-08-14,Zambia,Hazardous,306.0
3526,2022-08-15,Albania,Good,24.0
3527,2022-08-15,Algeria,Moderate,65.0
3528,2022-08-15,Andorra,Good,45.0
3529,2022-08-15,Angola,Unhealthy for Sensitive Groups,103.0
3530,2022-08-15,Argentina,Good,10.0
3531,2022-08-15,Armenia,Moderate,57.0
3532,2022-08-15,Australia,Moderate,50.0
3533,2022-08-15,Austria,Good,33.0
3534,2022-08-15,Azerbaijan,Moderate,52.0
3535,2022-08-15,Bahrain,Unhealthy,159.0
3536,2022-08-15,Bangladesh,Unhealthy for Sensitive Groups,141.0
3537,2022-08-15,Belarus,Moderate,50.0
3538,2022-08-15,Belgium,Moderate,51.0
3539,2022-08-15,Belize,Good,10.0
3540,2022-08-15,Bermuda,Good,6.0
3541,2022-08-15,Bolivia,Good,49.0
3542,2022-08-15,Bosnia and Herzegovina,Moderate,80.0
3543,2022-08-15,Brazil,Moderate,86.0
3544,2022-08-15,Brunei,Good,14.0
3545,2022-08-15,Bulgaria,Good,29.0
3546,2022-08-15,Burkina Faso,Moderate,58.0
3547,2022-08-15,Cambodia,Good,15.0
3548,2022-08-15,Canada,Moderate,54.0
3549,2022-08-15,Cape Verde,Good,32.0
3550,2022-08-15,Cayman Islands,Good,6.0
3551,2022-08-15,Central African Republic,Unhealthy,185.0
3552,2022-08-15,Chad,Moderate,65.0
3553,2022-08-15,Chile,Moderate,64.0
3554,2022-08-15,China,Unhealthy for Sensitive Groups,138.0
3555,2022-08-15,Colombia,Moderate,50.0
3556,2022-08-15,Costa Rica,Good,16.0
3557,2022-08-15,Croatia,Good,34.0
3558,2022-08-15,Cyprus,Moderate,55.0
3559,2022-08-15,Czech Republic,Moderate,63.0
3560,2022-08-15,Denmark,Good,42.0
3561,2022-08-15,Dominican Republic,Good,23.0
3562,2022-08-15,Ecuador,Moderate,73.0
3563,2022-08-15,Egypt,Moderate,86.0
3564,2022-08-15,El Salvador,Moderate,78.0
3565,2022-08-15,Estonia,Good,39.0
3566,2022-08-15,Ethiopia,Unhealthy,157.0
3567,2022-08-15,Finland,Good,44.0
3568,2022-08-15,France,Moderate,66.0
3569,2022-08-15,French Guiana,Good,15.0
3570,2022-08-15,Gabon,Unhealthy,187.0
3571,2022-08-15,Gambia,Good,30.0
3572,2022-08-15,Georgia,Moderate,62.0
3573,2022-08-15,Germany,Moderate,61.0
3574,2022-08-15,Ghana,Moderate,74.0
3575,2022-08-15,Gibraltar,Good,1.0
3576,2022-08-15,Greece,Good,41.0
3577,2022-08-15,Grenada,Good,1.0
3578,2022-08-15,Guadeloupe,Good,14.0
3579,2022-08-15,Guam,Good,5.0
3580,2022-08-15,Guatemala,Moderate,54.0
3581,2022-08-15,Honduras,Good,7.0
3582,2022-08-15,Hong Kong,Good,27.0
3583,2022-08-15,Hungary,Good,48.0
3584,2022-08-15,Iceland,Good,11.0
3585,2022-08-15,India,Unhealthy for Sensitive Groups,149.0
3586,2022-08-15,Indonesia,Moderate,93.0
3587,2022-08-15,Iran,Unhealthy,157.0
3588,2022-08-15,Iraq,Unhealthy,161.0
3589,2022-08-15,Ireland,Moderate,57.0
3590,2022-08-15,Israel,Moderate,72.0
3591,2022-08-15,Italy,Moderate,62.0
3592,2022-08-15,Ivory Coast,Moderate,89.0
3593,2022-08-15,Japan,Moderate,76.0
3594,2022-08-15,Jersey,Good,23.0
3595,2022-08-15,Jordan,Good,31.0
3596,2022-08-15,Kazakhstan,Moderate,82.0
3597,2022-08-15,Kenya,Moderate,53.0
3598,2022-08-15,Kosovo,Good,45.0
3599,2022-08-15,Kuwait,Unhealthy,164.0
3600,2022-08-15,Kyrgyzstan,Moderate,80.0
3601,2022-08-15,Laos,Good,30.0
3602,2022-08-15,Latvia,Good,35.0
3603,2022-08-15,Lebanon,Moderate,76.0
3604,2022-08-15,Liberia,Moderate,67.0
3605,2022-08-15,Liechtenstein,Good,32.0
3606,2022-08-15,Lithuania,Moderate,59.0
3607,2022-08-15,Luxembourg,Good,34.0
3608,2022-08-15,Macao,Good,34.0
3609,2022-08-15,Macedonia,Good,48.0
3610,2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118.0
3611,2022-08-15,Malaysia,Moderate,67.0
3612,2022-08-15,Malta,Good,46.0
3613,2022-08-15,Martinique,Good,25.0
3614,2022-08-15,Mexico,Moderate,94.0
3615,2022-08-15,Moldova,Good,22.0
3616,2022-08-15,Monaco,Good,31.0
3617,2022-08-15,Mongolia,Moderate,51.0
3618,2022-08-15,Montenegro,Good,41.0
3619,2022-08-15,Myanmar,Good,27.0
3620,2022-08-15,Nepal,Moderate,80.0
3621,2022-08-15,Netherlands,Moderate,64.0
3622,2022-08-15,New Caledonia,Good,23.0
3623,2022-08-15,New Zealand,Moderate,66.0
3624,2022-08-15,Nigeria,Unhealthy for Sensitive Groups,105.0
3625,2022-08-15,Norway,Moderate,54.0
3626,2022-08-15,Pakistan,Moderate,91.0
3627,2022-08-15,Palestinian Territory,Good,46.0
3628,2022-08-15,Peru,Unhealthy for Sensitive Groups,109.0
3629,2022-08-15,Philippines,Moderate,83.0
3630,2022-08-15,Poland,Moderate,58.0
3631,2022-08-15,Portugal,Good,41.0
3632,2022-08-15,Puerto Rico,Good,5.0
3633,2022-08-15,Qatar,Unhealthy,183.0
3634,2022-08-15,Reunion,Good,18.0
3635,2022-08-15,Romania,Moderate,66.0
3636,2022-08-15,Russia,Moderate,83.0
3637,2022-08-15,San Marino,Good,46.0
3638,2022-08-15,Senegal,Good,33.0
3639,2022-08-15,Serbia,Moderate,85.0
3640,2022-08-15,Singapore,Good,40.0
3641,2022-08-15,Slovakia,Moderate,53.0
3642,2022-08-15,Slovenia,Good,46.0
3643,2022-08-15,South Africa,Moderate,83.0
3644,2022-08-15,South Korea,Moderate,78.0
3645,2022-08-15,Spain,Moderate,65.0
3646,2022-08-15,Sri Lanka,Moderate,62.0
3647,2022-08-15,Sudan,Moderate,61.0
3648,2022-08-15,Sweden,Good,42.0
3649,2022-08-15,Switzerland,Good,40.0
3650,2022-08-15,Taiwan,Moderate,64.0
3651,2022-08-15,Tajikistan,Moderate,89.0
3652,2022-08-15,Thailand,Moderate,84.0
3653,2022-08-15,Togo,Moderate,86.0
3654,2022-08-15,Trinidad and Tobago,Good,20.0
3655,2022-08-15,Turkey,Moderate,95.0
3656,2022-08-15,Turkmenistan,Moderate,61.0
3657,2022-08-15,Uganda,Unhealthy for Sensitive Groups,122.0
3658,2022-08-15,Ukraine,Moderate,59.0
3659,2022-08-15,United Arab Emirates,Hazardous,868.0
3660,2022-08-15,United Kingdom of Great Britain and Northern Ireland,Moderate,68.0
3661,2022-08-15,United States of America,Unhealthy for Sensitive Groups,108.0
3662,2022-08-15,Uzbekistan,Moderate,92.0
3663,2022-08-15,Vatican,Good,35.0
3664,2022-08-15,Venezuela,Good,10.0
3665,2022-08-15,Vietnam,Moderate,74.0
3666,2022-08-15,Zambia,Unhealthy,167.0
3667,2022-08-16,Albania,Good,32.0
3668,2022-08-16,Algeria,Moderate,65.0
3669,2022-08-16,Andorra,Good,30.0
3670,2022-08-16,Angola,Unhealthy for Sensitive Groups,144.0
3671,2022-08-16,Argentina,Good,46.0
3672,2022-08-16,Armenia,Moderate,55.0
3673,2022-08-16,Australia,Moderate,59.0
3674,2022-08-16,Austria,Good,23.0
3675,2022-08-16,Azerbaijan,Good,40.0
3676,2022-08-16,Bahrain,Unhealthy,160.0
3677,2022-08-16,Bangladesh,Unhealthy for Sensitive Groups,141.0
3678,2022-08-16,Belarus,Good,44.0
3679,2022-08-16,Belgium,Moderate,58.0
3680,2022-08-16,Belize,Good,22.0
3681,2022-08-16,Bermuda,Good,8.0
3682,2022-08-16,Bolivia,Moderate,50.0
3683,2022-08-16,Bosnia and Herzegovina,Moderate,63.0
3684,2022-08-16,Brazil,Moderate,77.0
3685,2022-08-16,Brunei,Good,11.0
3686,2022-08-16,Bulgaria,Good,33.0
3687,2022-08-16,Burkina Faso,Moderate,70.0
3688,2022-08-16,Cambodia,Good,15.0
3689,2022-08-16,Canada,Moderate,56.0
3690,2022-08-16,Cape Verde,Good,42.0
3691,2022-08-16,Cayman Islands,Good,10.0
3692,2022-08-16,Central African Republic,Unhealthy,196.0
3693,2022-08-16,Chad,Moderate,89.0
3694,2022-08-16,Chile,Moderate,90.0
3695,2022-08-16,China,Unhealthy for Sensitive Groups,144.0
3696,2022-08-16,Colombia,Moderate,60.0
3697,2022-08-16,Costa Rica,Good,20.0
3698,2022-08-16,Croatia,Good,37.0
3699,2022-08-16,Cyprus,Good,48.0
3700,2022-08-16,Czech Republic,Moderate,67.0
3701,2022-08-16,Denmark,Good,29.0
3702,2022-08-16,Dominican Republic,Good,13.0
3703,2022-08-16,Ecuador,Moderate,94.0
3704,2022-08-16,Egypt,Moderate,86.0
3705,2022-08-16,El Salvador,Moderate,74.0
3706,2022-08-16,Estonia,Good,37.0
3707,2022-08-16,Ethiopia,Unhealthy,196.0
3708,2022-08-16,Finland,Moderate,59.0
3709,2022-08-16,France,Moderate,64.0
3710,2022-08-16,French Guiana,Good,18.0
3711,2022-08-16,Gabon,Unhealthy,168.0
3712,2022-08-16,Gambia,Good,23.0
3713,2022-08-16,Georgia,Moderate,64.0
3714,2022-08-16,Germany,Moderate,68.0
3715,2022-08-16,Ghana,Moderate,82.0
3716,2022-08-16,Gibraltar,Good,10.0
3717,2022-08-16,Greece,Good,38.0
3718,2022-08-16,Grenada,Good,19.0
3719,2022-08-16,Guadeloupe,Good,21.0
3720,2022-08-16,Guam,Good,4.0
3721,2022-08-16,Guatemala,Moderate,56.0
3722,2022-08-16,Honduras,Good,36.0
3723,2022-08-16,Hong Kong,Good,17.0
3724,2022-08-16,Hungary,Moderate,51.0
3725,2022-08-16,Iceland,Good,15.0
3726,2022-08-16,India,Unhealthy,171.0
3727,2022-08-16,Indonesia,Moderate,93.0
3728,2022-08-16,Iran,Unhealthy for Sensitive Groups,147.0
3729,2022-08-16,Iraq,Hazardous,590.0
3730,2022-08-16,Ireland,Good,25.0
3731,2022-08-16,Israel,Moderate,77.0
3732,2022-08-16,Italy,Moderate,62.0
3733,2022-08-16,Ivory Coast,Moderate,55.0
3734,2022-08-16,Japan,Moderate,61.0
3735,2022-08-16,Jersey,Good,13.0
3736,2022-08-16,Jordan,Good,44.0
3737,2022-08-16,Kazakhstan,Moderate,72.0
3738,2022-08-16,Kenya,Moderate,75.0
3739,2022-08-16,Kosovo,Good,35.0
3740,2022-08-16,Kuwait,Unhealthy,155.0
3741,2022-08-16,Kyrgyzstan,Moderate,58.0
3742,2022-08-16,Laos,Good,38.0
3743,2022-08-16,Latvia,Moderate,52.0
3744,2022-08-16,Lebanon,Moderate,76.0
3745,2022-08-16,Liberia,Good,3.0
3746,2022-08-16,Liechtenstein,Good,48.0
3747,2022-08-16,Lithuania,Moderate,56.0
3748,2022-08-16,Luxembourg,Good,40.0
3749,2022-08-16,Macao,Good,25.0
3750,2022-08-16,Macedonia,Good,48.0
3751,2022-08-16,Madagascar,Moderate,67.0
3752,2022-08-16,Malaysia,Moderate,61.0
3753,2022-08-16,Malta,Moderate,57.0
3754,2022-08-16,Martinique,Moderate,52.0
3755,2022-08-16,Mexico,Moderate,84.0
3756,2022-08-16,Moldova,Good,26.0
3757,2022-08-16,Monaco,Good,34.0
3758,2022-08-16,Mongolia,Good,38.0
3759,2022-08-16,Montenegro,Good,38.0
3760,2022-08-16,Myanmar,Good,33.0
3761,2022-08-16,Nepal,Moderate,72.0
3762,2022-08-16,Netherlands,Moderate,71.0
3763,2022-08-16,New Caledonia,Good,22.0
3764,2022-08-16,New Zealand,Good,23.0
3765,2022-08-16,Nigeria,Unhealthy for Sensitive Groups,105.0
3766,2022-08-16,Norway,Moderate,54.0
3767,2022-08-16,Pakistan,Moderate,91.0
3768,2022-08-16,Palestinian Territory,Good,48.0
3769,2022-08-16,Peru,Moderate,94.0
3770,2022-08-16,Philippines,Moderate,83.0
3771,2022-08-16,Poland,Moderate,61.0
3772,2022-08-16,Portugal,Good,26.0
3773,2022-08-16,Puerto Rico,Good,17.0
3774,2022-08-16,Qatar,Unhealthy,183.0
3775,2022-08-16,Reunion,Good,26.0
3776,2022-08-16,Romania,Moderate,87.0
3777,2022-08-16,Russia,Unhealthy for Sensitive Groups,101.0
3778,2022-08-16,San Marino,Good,48.0
3779,2022-08-16,Senegal,Good,33.0
3780,2022-08-16,Serbia,Moderate,56.0
3781,2022-08-16,Singapore,Good,29.0
3782,2022-08-16,Slovakia,Moderate,60.0
3783,2022-08-16,Slovenia,Good,39.0
3784,2022-08-16,South Africa,Moderate,83.0
3785,2022-08-16,South Korea,Moderate,68.0
3786,2022-08-16,Spain,Moderate,95.0
3787,2022-08-16,Sri Lanka,Good,49.0
3788,2022-08-16,Sudan,Moderate,61.0
3789,2022-08-16,Sweden,Good,44.0
3790,2022-08-16,Switzerland,Moderate,59.0
3791,2022-08-16,Taiwan,Moderate,60.0
3792,2022-08-16,Tajikistan,Moderate,89.0
3793,2022-08-16,Thailand,Moderate,78.0
3794,2022-08-16,Togo,Moderate,66.0
3795,2022-08-16,Trinidad and Tobago,Moderate,63.0
3796,2022-08-16,Turkey,Moderate,95.0
3797,2022-08-16,Turkmenistan,Moderate,59.0
3798,2022-08-16,Uganda,Unhealthy for Sensitive Groups,132.0
3799,2022-08-16,Ukraine,Moderate,77.0
3800,2022-08-16,United Arab Emirates,Unhealthy for Sensitive Groups,123.0
3801,2022-08-16,United Kingdom of Great Britain and Northern Ireland,Moderate,67.0
3802,2022-08-16,United States of America,Moderate,99.0
3803,2022-08-16,Uzbekistan,Unhealthy for Sensitive Groups,105.0
3804,2022-08-16,Vatican,Good,42.0
3805,2022-08-16,Venezuela,Good,5.0
3806,2022-08-16,Vietnam,Moderate,73.0
3807,2022-08-16,Zambia,Unhealthy for Sensitive Groups,132.0
3808,2022-08-17,Albania,Good,29.0
3809,2022-08-17,Algeria,Moderate,65.0
3810,2022-08-17,Andorra,Good,33.0
3811,2022-08-17,Angola,Unhealthy,156.0
3812,2022-08-17,Argentina,Good,18.0
3813,2022-08-17,Armenia,Moderate,68.0
3814,2022-08-17,Australia,Moderate,62.0
3815,2022-08-17,Austria,Good,35.0
3816,2022-08-17,Azerbaijan,Moderate,52.0
3817,2022-08-17,Bahrain,Unhealthy,158.0
3818,2022-08-17,Bangladesh,Unhealthy for Sensitive Groups,141.0
3819,2022-08-17,Belarus,Moderate,52.0
3820,2022-08-17,Belgium,Moderate,67.0
3821,2022-08-17,Belize,Good,3.0
3822,2022-08-17,Bermuda,Good,11.0
3823,2022-08-17,Bolivia,Good,23.0
3824,2022-08-17,Bosnia and Herzegovina,Moderate,69.0
3825,2022-08-17,Brazil,Moderate,93.0
3826,2022-08-17,Brunei,Good,10.0
3827,2022-08-17,Bulgaria,Good,33.0
3828,2022-08-17,Burkina Faso,Unhealthy,157.0
3829,2022-08-17,Cambodia,Good,15.0
3830,2022-08-17,Canada,Moderate,54.0
3831,2022-08-17,Cape Verde,Good,40.0
3832,2022-08-17,Cayman Islands,Good,1.0
3833,2022-08-17,Central African Republic,Unhealthy,166.0
3834,2022-08-17,Chad,Moderate,65.0
3835,2022-08-17,Chile,Moderate,74.0
3836,2022-08-17,China,Unhealthy for Sensitive Groups,142.0
3837,2022-08-17,Colombia,Moderate,68.0
3838,2022-08-17,Costa Rica,Moderate,57.0
3839,2022-08-17,Croatia,Good,34.0
3840,2022-08-17,Cyprus,Moderate,58.0
3841,2022-08-17,Czech Republic,Moderate,73.0
3842,2022-08-17,Denmark,Good,34.0
3843,2022-08-17,Dominican Republic,Good,13.0
3844,2022-08-17,Ecuador,Moderate,60.0
3845,2022-08-17,Egypt,Moderate,86.0
3846,2022-08-17,El Salvador,Moderate,71.0
3847,2022-08-17,Estonia,Good,39.0
3848,2022-08-17,Ethiopia,Unhealthy,168.0
3849,2022-08-17,Finland,Moderate,54.0
3850,2022-08-17,France,Moderate,64.0
3851,2022-08-17,French Guiana,Good,21.0
3852,2022-08-17,Gabon,Unhealthy,212.0
3853,2022-08-17,Gambia,Good,23.0
3854,2022-08-17,Georgia,Moderate,68.0
3855,2022-08-17,Germany,Moderate,98.0
3856,2022-08-17,Ghana,Unhealthy for Sensitive Groups,100.0
3857,2022-08-17,Gibraltar,Good,3.0
3858,2022-08-17,Greece,Good,37.0
3859,2022-08-17,Grenada,Good,15.0
3860,2022-08-17,Guadeloupe,Good,34.0
3861,2022-08-17,Guam,Good,5.0
3862,2022-08-17,Guatemala,Good,36.0
3863,2022-08-17,Honduras,Good,8.0
3864,2022-08-17,Hong Kong,Good,17.0
3865,2022-08-17,Hungary,Moderate,62.0
3866,2022-08-17,Iceland,Good,46.0
3867,2022-08-17,India,Unhealthy,162.0
3868,2022-08-17,Indonesia,Moderate,93.0
3869,2022-08-17,Iran,Unhealthy for Sensitive Groups,140.0
3870,2022-08-17,Iraq,Hazardous,399.0
3871,2022-08-17,Ireland,Good,25.0
3872,2022-08-17,Israel,Moderate,70.0
3873,2022-08-17,Italy,Moderate,59.0
3874,2022-08-17,Ivory Coast,Moderate,78.0
3875,2022-08-17,Japan,Moderate,60.0
3876,2022-08-17,Jersey,Good,26.0
3877,2022-08-17,Jordan,Good,29.0
3878,2022-08-17,Kazakhstan,Moderate,73.0
3879,2022-08-17,Kenya,Moderate,61.0
3880,2022-08-17,Kosovo,Good,37.0
3881,2022-08-17,Kuwait,Very Unhealthy,281.0
3882,2022-08-17,Kyrgyzstan,Moderate,61.0
3883,2022-08-17,Laos,Good,32.0
3884,2022-08-17,Latvia,Good,46.0
3885,2022-08-17,Lebanon,Moderate,76.0
3886,2022-08-17,Liberia,Moderate,91.0
3887,2022-08-17,Liechtenstein,Good,39.0
3888,2022-08-17,Lithuania,Moderate,54.0
